cell;latitude;longitude
9628;42.78001754727357;2.5804415475978826
9629;42.77975119443658;2.6779790923767326
9630;42.77939562441915;2.775515590024835
9631;42.7789508617814;2.8730508351782924
9632;42.77841692919735;2.9705846333059776
9666;42.70834320230688;2.19046720622954
9667;42.708433630912175;2.2878861450008574
9668;42.7084348095759;2.385304880428
9669;42.70834691985433;2.48272316786106
9670;42.70817005914375;2.580140783654955
9671;42.70790414145625;2.6775574627674876
9672;42.7075491195033;2.7749729853878824
9673;42.707105015458026;2.8723872412170723
9674;42.706571791986974;2.96980014054591
9696;42.63605279476732;1.996054552622605
9697;42.63632149708015;2.09335183079874
9698;42.63650095974757;2.1906497639750575
9699;42.63659117872825;2.2879479261588873
9700;42.636592299654524;2.3852459869389975
9701;42.636504524135525;2.4825436926000575
9702;42.63632792328445;2.579840768992495
9703;42.63606238348073;2.677136877344435
9704;42.6357078883206;2.77443175950092
9705;42.63526444554855;2.8717253554143474
9706;42.6347319368774;2.96901766525255
9720;42.562879318433076;1.7049540378043424
9721;42.5634136785276;1.8021272265607475
9722;42.56385952134565;1.899301889731455
9723;42.564216778535126;1.996477767096525
9724;42.564485065089976;2.09365456033435
9725;42.5646641765889;2.19083195612305
9726;42.56475420630695;2.288009644470085
9727;42.5647553293284;2.3851873307028777
9728;42.564667702842875;2.4823647332341277
9729;42.5644913469488;2.579541528534765
9730;42.56422614289672;2.676717343070515
9731;42.56387209785048;2.77389191900049
9732;42.563429220029526;2.871065223284765
9733;42.56289735282598;2.9682373159298074
9748;42.491050133797174;1.70573570841236
9749;42.491584004707775;1.80278904158315
9750;42.49202941240012;1.89984382793478
9751;42.49238621188363;1.9968997413244625
9752;42.49265406775175;2.0939564500313224
9753;42.49283286721455;2.1910136961340023
9754;42.49292276219118;2.2880712582071876
9755;42.49292392389778;2.3851288764070775
9756;42.49283645476065;2.482186251892135
9757;42.4926603390732;2.579243036669795
9758;42.49239546279983;2.676298858439375
9759;42.49204181936985;2.77335348635178
9760;42.491599422846974;2.87040688664431
9761;42.4910681462989;2.967459110797995
9762;42.4904479132139;3.06451001098024
9777;42.420561022722026;1.997320466064825
9778;42.4208284842281;2.0942574420862274
9779;42.421007064600374;2.1911949244479527
9781;42.42109809892805;2.385070575415665
9782;42.4210107631916;2.482008206420895
9783;42.4208348575346;2.5789452691564225
9784;42.42057030190978;2.6758814270362725
9785;42.4202170742755;2.7728164672730924
9800;42.3487413722965;1.99773996495737
9803;42.34919071458975;2.4818306042384073
9804;42.34901500856858;2.578648254744615
9805;42.3487507688812;2.67546507649635
